"IsIndustrialized","Is16s","Blautia_schinkii","Streptococcus_salivarius","Escherichia_coli","Acetivibrio_thermocellus","Klebsiella_pneumoniae","Sporobacter_termitidis","Blautia_stercoris","Ruminococcus_bromii","Pseudocoprococcus_catus","Bifidobacterium_pseudocatenulatum","Phocaeicola_dorei","Butyrivibrio_fibrisolvens","Eubacterium_ramulus","Ruminococcus_champanellensis","Eggerthella_lenta","Allocoprococcus_comes","Alistipes_communis","Hungatella_hathewayi","Catenibacterium_mitsuokai","Megasphaera_elsdenii","Agathobacter_rectalis","Oscillibacter_sp__57_20","Mediterraneibacter_glycyrrhizinilyticus","Segatella_copri","Bacteroides_xylanisolvens","Phocaeicola_massiliensis","Bifidobacterium_dentium","Hydrogenoanaerobacterium_saccharovorans","Enterocloster_citroniae","Dialister_invisus","Bacteroides_nordii","Blautia_wexlerae","Enterocloster_asparagiformis","Finegoldia_magna","Oscillibacter_valericigenes","Streptococcus_anginosus","Dehalobacterium_formicoaceticum","Phascolarctobacterium_faecium","Anaerostipes_hadrus","Clostridium_clostridioforme_2_1_49FAA","Ligilactobacillus_salivarius","Lactobacillus_hominis","Blautia_glucerasea","Coprobacillus_cateniformis","Mediterraneibacter_gnavus","Butyricimonas_virosa","Pseudomonas_nitroreducens","Streptococcus_australis","Gemmiger_formicilis","Mitsuokella_multacida","Pseudomonas_aeruginosa","Megamonas_hypermegale","Bilophila_wadsworthia","Faecalispora_sporosphaeroides","Gordonibacter_pamelaeae","Vibrio_cholerae","Gemella_sanguinis","Collinsella_aerofaciens","Acidaminococcus_intestini","Thomasclavelia_saccharogumia","Roseburia_faecis","Oribacterium_sinus","Mediterraneibacter_faecis","Collinsella_intestinalis","Helicobacter_pylori","Blautia_hydrogenotrophica","Eubacterium_xylanophilum","Streptococcus_oralis","Blautia_caecimuris","Bacteroides_uniformis","Agathobaculum_butyriciproducens","Segatella_buccae","Pseudoflavonifractor_capillosus","Phocaeicola_plebeius","Fusicatenibacter_saccharivorans","Veillonella_dispar","Blautia_luti","Lawsonibacter_asaccharolyticus","Dorea_longicatena","Bacteroides_faecis","Anaerobutyricum_hallii","Dialister_pneumosintes","Xylanibacter_ruminicola","Blautia_faecis","Blautia_obeum","Phocaeicola_vulgatus","Lachnospiraceae_bacterium","Barnesiella_intestinihominis","Dorea_formicigenerans","Candidatus_Cibiobacter_qucibialis","Succinivibrio_dextrinosolvens","Bacteroides_clarus","Enterocloster_clostridioformis","Odoribacter_splanchnicus","Ralstonia_pickettii","Bacteroides_caccae","Faecalibacterium_prausnitzii","Serratia_marcescens","Bacteroides_ovatus","Limosilactobacillus_mucosae","Enorma_massiliensis","Adlercreutzia_equolifaciens_subsp__celatus","Streptococcus_mitis","Anaerobutyricum_soehngenii","Holdemania_filiformis","Bifidobacterium_longum","Bacteroides_thetaiotaomicron","Fusobacterium_nucleatum","Bifidobacterium_bifidum","Roseburia_inulinivorans","Clostridioides_difficile","Sneathia_sanguinegens","Streptococcus_thermophilus","Parabacteroides_merdae","Intestinimonas_butyriciproducens","Lactobacillus_jensenii","Phocaeicola_salanitronis","Ruthenibacterium_lactatiformans","Morganella_morganii","Eisenbergiella_massiliensis","Acidaminococcus_fermentans","Alistipes_putredinis","Brevundimonas_vesicularis","Bacteroides_stercoris","Intestinibacter_bartlettii","Clostridium_innocuum","Dialister_histaminiformans","Alistipes_onderdonkii","Anaerotruncus_colihominis","Agathobaculum_desmolans","Faecalimonas_nexilis","Amedibacillus_dolichus","Eubacterium_coprostanoligenes","Parabacteroides_distasonis","Streptococcus_equinus","Bacteroides_fragilis","Eshraghiella_crossota","Methanobrevibacter_smithii","Bacteroides_cellulosilyticus","Flavonifractor_plautii","Ruminococcus_torques","Turicimonas_muris","Adlercreutzia_caecimuris","Clostridium_leptum","Eikenella_corrodens","Enterocloster_aldenensis","Paraprevotella_xylaniphila","Parasutterella_excrementihominis","Roseburia_intestinalis","Oscillospiraceae_bacterium","Desulfovibrio_piger","Eubacterium_ventriosum","Lactobacillus_iners","Adlercreutzia_equolifaciens","Veillonella_rogosae","Elizabethkingia_meningoseptica","Shigella_flexneri","Phascolarctobacterium_succinatutens","Bifidobacterium_adolescentis","Prevotella_sp__885","Blautia_producta","Leyella_stercorea","Parabacteroides_goldsteinii","Haemophilus_parainfluenzae","Monoglobus_pectinilyticus","Streptococcus_gordonii","Alistipes_indistinctus","Campylobacter_ureolyticus","Schaalia_odontolytica","Akkermansia_muciniphila","Butyricimonas_synergistica","instance_id"
-0.004815068,0.15599391,0.46608448,-1.7578008,-1.0085247,0.28979194,-1.1023775,0.4310983,0.0968307,0.68826854,0.33063728,0.5503359,0.2604901,0.04770358,0.36684328,0.17580569,0.101246506,0.19781923,0.16611901,0.13940321,0.328694,0.10489811,-1.1248119,0.099199556,0.25945494,-0.14935084,-0.37750912,0.2366527,-0.8242068,0.04995639,0.15070806,-0.39538983,0.0939279,0.06314689,0.055812947,-0.20132366,0.19834456,0.08176265,-0.0053747483,0.3936695,-0.41397554,0.108801134,-0.39494047,-0.0038834044,0.28768528,0.055680357,-0.45650113,0.06897424,0,-0.3921933,0.34904778,0.03506066,0.08312583,0.07432509,0.19453937,0.12509137,-0.019362962,-0.0056586736,0.09009196,0.10059712,-0.20486547,0.016837372,-0.21501936,-0.083004214,0.02404895,-0.021318026,0.12091097,-0.16640264,0.03153678,0.046661988,0.0034944285,-0.6028514,0.0948856,-0.030086825,0.013605566,0.13968723,0.19038561,0.14117128,-0.067602105,0.043597672,-0.24692652,-0.003443373,0.5718424,-0.044379532,-0.0668034,-0.1322488,0.08758621,-0.13849285,-0.016496956,-0.5069942,-0.27550864,-0.019264963,-0.11925086,0.0045323726,-0.064433426,-0.05110589,0.016261457,-0.25461468,-0.47891712,-0.044549145,-0.09217959,-0.6249753,-0.018347828,0.041663144,0.019156775,0.01637031,0.014750205,-0.26983213,0.1834998,-0.034556024,-0.07052614,0.07043426,0.13205267,0,0.2824071,-0.059915874,-0.036971964,0.012721781,-0.0027157792,0.0483114,-0.01426339,-0.010975207,0.004114393,-0.114698075,0.0016011227,-0.05031856,-0.09396064,-0.106175855,0.045082353,0.094146416,0.0398922,0.27578261,0.06849855,-0.0064280056,-0.02876515,0.081585154,-0.0026786178,-0.013039327,-0.015524181,0.051567804,0.027746705,-0.0122190025,0.16826081,-0.060378194,-0.02028133,-0.20398928,-0.007347608,-0.023933046,-0.08418774,-0.041848034,-0.04115183,0,0.0021750145,0.01312989,-0.016255558,0.005633133,-0.5015665,0,0.040732328,-0.008747388,0.075802,0,-0.0065392773,-0.0037616724,-0.0063849804,0.46203315,-0.0109779015,-0.14401315,0.15613878,0.031663667,0.026991442,0.10685142,-0.009840956,"CDFMT37-A-0-week"
-0.0041093156,0.2309807,0.42991027,-1.6954644,-0.8176352,0.33996844,0.26185048,0.39763594,0.09495991,0.6394278,0.26666874,-1.0261855,0.23827001,0.055157024,0.369094,0.15219536,0.13151965,0.13395993,0.15875354,0.119955465,-0.064618096,0.08361861,-1.5386498,0.070706695,0.20842355,-0.12804136,-0.3487042,0.25334755,-0.6802849,0.047703728,0.12339784,-0.54153335,0.11452454,0.041721694,0.053855054,0.049818695,0.15593314,0.0695972,-0.0053747483,0.40980536,-0.6064886,0.106280394,0.07041597,-0.0047091804,0.28959155,0.0602078,-0.34453857,0.080215134,0,-1.0849047,0.302132,0.039604742,0.07717444,0.060159855,0.24715418,0.13998638,-0.04802336,-0.0050314125,-1.0130131,0.0002862271,-0.22727159,0.01735581,-0.27615666,0.050579056,0.024580214,-0.016873412,0.13297667,-0.23148745,0.033576056,-0.936185,0.0029294132,-0.507261,0.094929144,-0.027059985,0.0008650515,-0.2531923,-0.17826734,-0.16791163,-0.096277885,0.043339305,-0.20070644,-0.0055818516,0.5114876,-0.03610687,-0.06632248,-0.13846216,0.04393304,-0.0816609,-0.016311381,-0.5266725,-0.31129378,-0.019379675,-0.12230086,-0.0049028248,-0.051230904,-0.057632223,0.0013653936,-0.2704722,-0.8588039,-0.04519076,-0.11407619,0.09989016,-0.016500495,0.036848787,-0.0901411,0.015653795,0.006306203,-0.386411,0.16660573,-0.03149507,0.17196414,0.10918164,0.12479427,0,-0.06081842,-0.06853719,-0.07641687,0.01024345,-0.0019978567,0.0558225,-0.015431309,-0.013946322,0.0046793027,-0.13067093,0.000960246,-0.04688078,-0.15556389,-0.13220066,0.057374813,0.09368581,0.04533788,0.2453953,0.06927176,-0.0074051325,-0.00907415,0.025447391,-0.0026786178,0.004868634,-0.013425227,0.060626656,-0.0127701685,-0.12443015,0.13878055,-0.07239771,-0.024580874,-0.26176465,-0.0041923784,-0.02276032,-0.07682544,-0.029615024,-0.046778418,0,0.01617207,0.0021323827,-0.016672295,0.0056705354,0.026095899,0,0.04530728,-0.0070969975,-0.012391877,0,-0.006110292,-0.0028254376,-0.0062413984,-0.06954649,-0.011179516,-0.1497982,0.11944309,0.0344731,-0.09163062,0.10420745,-0.015699137,"CDFMT28-A-0-week"
-0.04577312,0.23723537,0.5231265,-1.4238312,-0.020980857,0.17286015,0.24323285,0.4073756,0.10972666,-0.3542728,-0.37456894,-1.5107521,0.13708644,0.040022645,-0.1988029,0.15830356,-0.2281467,-0.66450566,-4.510255,0.12561968,0.012056958,0.08627056,0.2998596,-1.2847373,0.1958702,0.09290524,0.48959273,-0.12985235,0.13833055,0.025207948,0.26283163,-0.3643941,0.061439455,0.09681989,0.07156074,0.059362803,0.2421318,0.087075815,-0.007169108,0.15542193,0.35446954,0.09878121,0.09262206,0.004724648,0.30768746,0.08006324,-0.068404876,0.02682189,0,0.036216337,-0.42557037,0.031293377,0.05265709,0.04590261,-0.06180902,0.14067787,0.0276354,-0.004994584,0.054928694,-0.2721214,-0.23646235,0.011760503,0.21244511,-0.0869645,0.016236186,-0.04648056,0.0969429,0.38976526,0.040724408,0.04747791,0.0007671579,0.12432738,-0.20919526,-0.026601974,-0.00043022376,0.055449627,-0.28747916,-0.21756314,0.051120985,0.03529372,0.63155836,-0.015120853,-0.21766284,-0.04250056,-0.04041051,-0.22486584,0.11799352,-0.0071423203,-0.018669771,0.43350196,0.552873,-0.028262388,-0.05321408,-0.012221232,0.010954653,0.013270177,-0.0060364488,0.050675098,-0.23871647,-0.031337794,-0.1757293,0.082630366,-0.029273633,-0.8815917,0.01711683,0.013984712,-0.08348896,-0.013385481,-0.2554033,-0.021703482,-0.04780474,-0.0722772,0.08186263,0,-0.006255761,0.054725707,-0.045318887,0.009619395,-0.0010368794,-0.1891227,-0.015546581,-0.0034963256,0.007766734,0.2747329,0.0006129866,0.10480281,0.32950005,-0.062448382,0.02744666,0.07854927,0.055070423,0.31399554,0.086428545,-0.009136277,-0.015754327,0.095646605,-0.003488557,0.02475768,-0.009551274,0.00016143278,0.018836722,-0.05185339,-0.21383351,-0.09354545,-0.01495472,0.12391101,-0.005401313,-0.031754404,-0.10348924,0.10137716,0.010835684,-0.0037740094,-0.0015649255,0.07298445,-0.012980188,-0.0032417143,0.028982282,0,0.047269437,0.11427386,0.046592757,0,-0.005760997,0.0084750885,-0.007713459,-0.06284411,0.84939957,0.03653323,-0.018508999,0.031286344,0.060447454,-0.057283588,-0.01640275,"SRR11941523"
-0.008883376,0.13431235,0.43405792,-1.4954101,-0.66332775,0.20105752,0.23088402,0.3723435,0.0811838,-0.8258401,-0.6075686,-1.2023811,0.25603038,0.03749731,-0.3843496,0.14911723,0.27208742,-0.40924466,-4.1629868,0.07775892,0.013678994,0.10823828,-1.1101815,-1.1439443,0.17008413,-0.06629643,-0.24715862,-0.28875458,0.114774466,0.026921421,-0.27938372,-0.30455709,0.057372764,0.08103279,0.058444463,0.055168826,0.1948896,0.06977381,-0.005271578,0.034362398,-0.57326823,0.09800709,0.06420375,0.0058352696,0.24400768,0.06280737,-0.13328528,0.03099795,0,0.052241646,0.3681112,0.03519966,0.058463138,0.045318637,0.25060302,0.08879225,-0.014062076,-0.004668759,0.0548862,0.017863989,-0.23322216,0.012980394,1.8882618,-0.114418164,0.013290051,-0.023119306,0.10628277,-0.19516835,0.03542731,0.055439807,0.0011682855,-0.02057702,-0.27117828,-0.023886412,-0.00886168,0.06344135,-0.048396856,0.11663386,0.0465827,-0.2105336,0.70072716,-0.0109753115,0.20613626,-0.042293143,-0.04955991,-0.27300787,-0.21839622,-0.18004474,-0.018933125,0.42836535,-0.002831526,-0.02531584,-0.06217115,-0.0021333944,-0.0033343395,-0.03313048,-0.0010093116,0.16542102,-0.06683813,-0.040234283,0.041278042,0.10547722,-0.015261282,0.04701564,0.021129861,0.0146368295,-0.07085733,0.03636208,-0.051647425,-0.029487567,0.12920383,-0.64370346,0.08874081,0,-0.027974682,-0.21925578,-0.007308851,0.0095552355,-0.0022562002,-0.062125497,-0.015600187,-0.010164871,0.0017724033,0.07519849,0.0006129866,0.053481832,-0.23182376,-0.16242033,0.053601295,0.07792965,0.07719394,0.26543888,0.12707695,-0.02514615,0.0067258365,0.04653088,-0.003579836,-0.0046881204,-0.01246611,-0.15393302,0.08443864,-0.067359895,-0.09704873,-0.066961214,-0.011651557,0.19127923,-0.0050270846,-0.0694809,-0.057097513,-0.03808663,-0.04089473,-0.004847855,-0.0049804384,-0.014821012,-0.016336534,0.064363174,0.03076981,0,0.04342257,-0.025260355,0.06461729,0,-0.0057917237,0.035538048,-0.012445115,-0.060708705,-0.014536372,0.032744978,0.06659956,0.029551338,0.039619442,0.11587843,0.09622926,"SRR11941543"
-0.117224604,0.21641718,0.688637,0.3515234,0.92996013,0.24329,0.22044519,0.5811102,0.13470045,-0.8340691,-0.6215818,0.40260315,0.12560764,0.050382443,-0.3498065,0.17126797,0.29214495,-0.52071947,-4.779009,0.08824231,0.031770244,0.12026361,-0.6091106,-1.2845924,0.18274426,-0.14408956,-0.3131787,0.06748032,0.13896284,0.024954438,0.20565745,-0.2380396,0.05520527,0.15664414,0.051029503,0.061871957,0.3238431,0.07426125,-0.006795791,0.22494046,-0.31450945,0.10337834,0.068329334,0.0046465485,0.3061544,0.08401298,-0.07072115,0.035894684,0,0.050670583,0.71433353,0.03907136,0.06933721,0.051339943,0.22275385,0.14873992,0.035254464,-0.004535243,0.039890558,0.18238908,-0.21190633,0.015587626,2.0666113,-0.12266137,0.026529118,-0.023529194,0.10722967,-0.1526236,0.0543629,0.047788136,0.0018123355,0.026548235,-0.2630281,-0.025281936,-0.003299034,0.06539364,-0.07600841,0.21253546,0.06657226,0.061450478,0.5790634,-0.013900435,0.29805365,-0.03597419,-0.05217552,-0.19347364,-0.22865795,-0.03154055,-0.015127059,0.4576208,0.06543959,-0.021289818,-0.07464594,0.0055732727,0.01695503,0.01084541,0.0014872807,0.69900876,0.17820105,-0.03529838,0.22660854,0.10925666,-0.008031251,-1.2476478,0.03117951,0.012728149,-0.010645967,-0.002413962,-0.46450746,-0.02617814,-0.060962766,-0.6255498,0.11525869,0,-0.028767634,0.011796325,-0.05449335,0.015649876,-0.0029245587,0.06640223,-0.010252319,-0.008994817,0.0036161651,0.30290353,0.0016248409,-0.10865201,-0.19707423,-0.13305134,0.061517105,0.12399243,0.083443284,0.2638419,0.13324285,-0.015134104,0.0006506946,-0.16341545,-0.008783355,-0.057745345,-0.013033306,0.004557533,0.09825781,-0.025868803,0.091345556,-0.052442625,-0.009235584,-0.20293826,-0.006521558,-0.022251865,-0.053691767,0.029164424,-0.028058028,-0.004414584,0.00017257873,-0.003032747,-0.016887834,0.04355649,0.032732647,0,0.046101462,-0.011970516,-0.4565512,0,-0.003082743,0.03390809,-0.015112778,-0.07574641,-0.018190932,0.039300904,-0.039589994,0.034100108,0.033835195,0.1566067,-0.012959662,"SRR11941315"
0.055962436,0.24700671,0.48267153,-1.480121,-0.78684735,0.18660682,0.2087712,0.39942467,0.090376526,-0.72517824,-0.56708026,-0.38842857,-0.2370862,0.042463057,-0.22022393,0.15455174,0.077706866,0.57742167,-4.0016136,0.14563978,0.013397472,0.08181676,0.55512273,-1.3516932,0.2074313,0.17431402,-0.38259965,0.070500344,0.13426155,0.02409617,0.18072861,0.58650494,0.053542238,-0.18426573,0.066399544,0.061121915,0.1647364,0.06707151,-0.0028531998,-0.07643498,-0.57148343,0.1010079,0.046310123,0.008985837,0.31674254,0.079503246,-0.023431296,0.019933023,0,0.035792317,-0.45380968,0.03591283,0.062267657,0.04079373,0.24052164,0.12782304,0.010349738,-0.0048735864,0.025168058,-0.3057347,-0.20774013,0.01197362,-0.31354094,-0.0904796,0.0156229185,-0.018048147,0.09583392,-0.13127068,0.037229244,0.047271833,0.0037456504,-0.03852816,-0.25865132,-0.037964754,0.0027459222,-0.16316167,-0.5179797,-0.14160383,0.010036028,0.108462945,0.31558964,0.04590774,-0.38283876,-0.048281394,-0.053623505,-0.08055118,-0.15539676,-0.021101106,-0.020676158,0.1352756,0.55115104,-0.022982974,-0.061391026,-0.013034598,-0.010601949,-0.039020464,-0.00597351,-0.14332646,0.42345327,-0.039766002,-0.1545919,0.06768729,-0.022258602,-0.9007013,0.015692722,0.013400593,0.034672868,-0.38916886,0.096303284,-0.026451085,-0.11037748,0.14331383,0.056061883,0,0.14275455,0.004664369,-0.044047862,0.008350986,-0.00293326,-0.18492292,-0.014236149,-0.007534074,0.0016312636,-0.14316086,0.0006129866,0.14948846,0.061431818,-0.08740805,0.015822638,0.0925359,0.00070392154,0.31892377,0.085697606,-0.012464393,0.056541033,0.05219256,-0.0038688267,-0.0003984999,-0.012178653,0.005417642,-0.0075096358,-0.0330468,-0.049470823,-0.1004277,-0.014629978,0.13700417,-0.0064060492,-0.06569781,-0.09257237,-0.036271803,0.10466642,-0.0048155226,0.037311327,0.065377556,-0.015471786,0.005838301,0.030576287,0,0.05384677,-0.036731973,-0.36794358,0,-0.0030967344,-0.0059937136,-0.0101018455,-0.061726265,0.97263026,-0.1470951,0.036101516,0.029569231,0.037829507,-0.15521732,-0.018094914,"SRR11941556"
0.11873478,0.10913918,0.4767943,-1.5961908,-0.70700514,0.17827351,0.2976657,0.3708763,0.074801624,-0.13822995,-0.5079798,-0.29346552,0.28387308,0.04159548,0.27468562,0.13743755,0.078239426,-0.52770007,-4.155966,-0.12736635,0.0074266503,0.064034075,0.190072,-1.2161595,0.16786884,-0.024266798,-0.35507476,0.133017,0.19021747,0.025769979,0.044490702,0.6901789,0.08967811,0.25927058,0.0772911,0.10720749,0.15427317,0.06136036,-0.0046918667,-0.5790038,-0.47848195,0.1059935,0.05875539,0.009090987,0.27591962,0.11193074,0.0895139,0.0098923985,0,0.034207482,-0.45792717,0.030258097,0.058594048,0.049521722,-0.21643102,0.1209823,-0.03891743,-0.0048735864,0.054000415,-0.16536109,1.3815634,0.020980971,-0.23010024,-0.15148036,0.019001817,-0.033306763,0.0970287,-0.1570293,0.034300126,0.045164354,0.0013238905,-0.112532124,-0.17590132,-0.046091765,0.008305903,0.09563927,-0.01988304,-0.15684539,0.055858858,0.049508758,0.55991894,-0.010112928,-0.4947612,-0.03566874,-0.045125432,-0.16681199,-0.020939957,-0.03830626,-0.022187652,-0.3087117,0.5767431,-0.02295383,-0.09196423,-0.010582782,-0.0147532215,0.2143484,-0.004724537,-0.16982965,-0.1537213,-0.04157918,0.14142568,-0.3935609,-0.019656157,-1.0359278,0.013434157,0.012695269,-0.004475348,-0.17796355,-0.15069701,-0.033292703,0.13253887,0.17332911,0.063068554,0,0.013230476,0.68917435,-0.034171738,0.0065090377,-0.005615397,-0.06292564,-0.017572746,-0.008743914,-0.013285516,0.22401571,0.0006129866,0.11064038,-0.09547119,0.073672175,0.012544196,0.09474777,-0.06232998,0.24868008,0.066613905,-0.013254575,-0.03623441,0.12489313,-0.0036310144,0.22195615,-0.0099653695,-0.5539365,0.016605036,0.040045906,0.05081419,-0.07735146,-0.016531833,0.16089615,-0.005450702,-0.046020836,-0.08004904,-0.012818995,-0.022799298,-0.0048155226,0.0063348883,0.013105445,-0.013900165,-0.0023865812,0.023988586,0,0.06098944,-0.056471933,-0.43784463,0,-0.0025185063,-0.009481685,-0.0051360857,-0.06304661,-0.016509889,0.0376558,0.04409805,0.031831767,0.035818767,0.05093506,-0.016344186,"SRR11941340"
-0.08710827,0.24151856,0.5399651,-1.3496568,-0.7027467,0.2577337,0.21221879,0.44268048,0.10337021,0.5887675,-0.56541055,0.3776627,-0.36213875,0.04537727,-0.47411892,0.18023151,0.021155905,-0.008829806,-4.3699512,0.11412835,0.0027832126,0.10263864,0.40817487,0.1182727,0.21092287,0.23337084,0.062418897,0.10218322,0.14525369,0.044551633,0.17065622,0.4601129,0.07590428,-0.26312876,0.07616934,0.043618686,0.23669307,0.087310754,-0.003382146,0.25312385,0.31845918,0.10565745,0.06700549,0.00888906,0.34850103,-0.094366744,-0.0012264159,0.036569186,0,0.038837384,-0.33541858,0.035924263,0.07257279,0.042218313,0.31090444,0.15824002,-0.034972116,-0.0048735864,0.063505486,0.020355469,-0.16250998,0.017509224,2.0740826,-0.06859312,0.016982783,-0.022381917,0.09939329,-0.10887453,0.04166438,0.05228576,0.0052419435,0.026430925,-0.15226859,-0.037208073,0.0014380321,0.0997532,-0.034262195,-0.16046329,0.08569221,0.11147764,0.564543,-0.011127312,-0.27331266,-0.033128474,-0.03337698,0.013686005,0.18104255,-0.042573817,-0.020113738,-0.4454397,0.62307334,-0.022294125,-0.07457489,-0.01518078,0.0034749992,-0.121192075,-0.0049755382,0.08493061,0.16320446,-0.043158688,-0.008152558,0.10335295,-0.024043132,-0.82934207,0.01574359,0.01578998,0.059523698,0.04346265,-0.2652454,-0.024115734,-0.09403153,0.06009121,0.06482042,0,-0.023876736,-0.05052403,-0.044814978,0.007487055,-0.0014892274,0.026267648,-0.012909213,-0.005142891,0.000449982,-0.051266745,0.0012690795,0.08807511,0.06483553,0.08619203,0.025564078,0.06269031,0.051948465,0.60247856,0.11553249,-0.0089078,0.06646861,0.06364876,-0.0042737057,-0.058295302,-0.015322456,0.008049369,0.07870922,-0.014238002,-0.30589843,-0.08087465,-0.012785271,-0.15225838,-0.00359823,-0.0105140535,-0.104059964,0.06575137,0.12078129,-0.0037740094,-0.0043090377,-0.0060295356,-0.013917849,-0.0068043526,0.03262952,0,0.056470014,-0.027444886,0.0147800315,0,-0.0032140925,0.019876525,-0.0045185518,-0.064432584,-0.015162272,0.035904117,0.12043598,0.031162193,0.047624353,0.06421488,-0.032016434,"SRR11941325"
-0.02798986,0.28279465,0.52065927,-1.3168442,0.06940465,0.27968064,-0.9796127,0.38751683,0.08899974,0.45626515,-0.63817567,0.3848322,0.027932482,0.043883584,-0.23211883,0.16781594,0.10803938,-0.6444107,-4.365405,0.036215156,0.015843315,0.08038582,0.19175738,-1.3094974,0.18801528,0.13132155,-0.39397138,0.09428249,0.17548683,0.040073663,0.14901349,-0.35595968,0.06801438,0.16240533,0.07057415,0.099308245,0.26411694,0.07842141,-0.0061266166,0.18728346,0.5359826,0.105648056,0.059827708,0.006995247,0.34842682,0.064571336,-0.10229538,0.057971932,0,0.041777574,-0.27275863,0.04196452,0.07061393,0.051041503,0.26523376,0.16578057,-0.0026883632,-0.0050473996,0.03285189,-0.0892235,0.9244275,0.012042107,1.1767963,-0.10407413,0.017670836,-0.02912704,0.11010708,-0.09416805,0.038783886,0.048027273,0.0026987535,-0.0737285,-0.27591926,-0.03857712,0.0032957676,0.11023329,-0.49376786,-0.20828544,0.047350615,-0.2206614,0.8809704,-0.0093244845,-0.37472162,-0.038757067,-0.037297785,-0.18364397,-0.18428794,-0.19597843,-0.017801788,-0.35848516,0.25469106,-0.02175836,-0.07118709,-0.0057410025,-0.0075206216,-0.11267942,-0.008208933,-0.16748351,0.40556246,-0.039835252,0.1610995,0.08908763,-0.015899276,-1.4049885,0.014802655,0.016264733,0.05284715,-0.19635773,-0.11012165,-0.027869642,0.15092266,-0.08905861,0.0956255,0,-0.01833073,-0.01012102,-0.065539844,0.009581658,-0.00092124956,0.040236805,-0.011809338,-0.007944841,-0.0033958117,-0.061159827,0.00085245306,0.14517184,-0.044182304,-0.11974252,0.036822505,0.09709497,0.080911234,0.36815453,0.072447896,-0.00834826,0.058963075,0.06869881,-0.003861696,-0.054823004,-0.014174834,0.030869229,0.079112545,-0.033227984,-0.012189156,-0.09133584,-0.009082027,-0.0029901946,-0.0043479525,-0.023527578,-0.07907369,-0.037654594,0.9082641,-0.003589442,-0.0072389487,0.05906378,-0.014113996,0.02776208,0.029651873,0,0.055579286,-0.01986941,-0.21679598,0,-0.0072040684,0.010056932,-0.010884134,-0.07068564,0.71151006,0.038147002,0.15299684,0.035314776,0.045349702,0.110859,-0.027456302,"SRR11941391"
0.016454991,0.15314734,0.53332096,-1.3069243,-0.67861813,0.18050216,0.22257331,0.31968045,0.09602092,0.58611274,0.18830758,-1.2840428,-0.39687872,0.038072195,-0.13553643,0.13388723,-0.33723465,-0.3119361,-3.9280252,-0.25969735,-0.0019078559,0.07127361,0.37924936,-2.0477457,0.17508465,0.095194265,0.20805436,-0.27187818,0.154983,0.04091661,-1.2553818,0.5745304,0.099313766,-0.2894195,-0.9538108,0.06060323,0.19055256,0.07856141,-0.0029427817,-0.09635532,0.42077684,0.10651538,0.08687562,0.008030652,0.32310104,-0.059363946,-0.017078046,0.085789986,0,0.03380295,-0.24055162,0.029152721,0.050934155,0.035660125,-0.14726308,0.10941049,-0.12311332,-0.0048148343,0.028941404,0.15020835,-0.1707673,0.006632273,1.4649565,-0.10873902,0.012688794,-0.027651083,0.09102873,0.44171238,0.039199226,0.04664054,0.0064577414,0.4061505,-0.3843857,-0.03320154,0.014966213,0.059040084,-0.15365846,-0.1465479,0.052521292,-0.57197005,0.8462924,-0.015685605,-0.16631255,-0.04698295,-0.056932986,-0.16869353,-0.13045508,0.032703087,-0.020074297,0.39719093,0.3921555,-0.02603667,-0.08441803,-0.030597858,0.008571699,0.19887385,-0.00814062,-0.031127876,-0.010016128,-0.035098985,0.32388246,0.101099536,-0.025046745,-0.19192979,0.00776568,0.011517455,0.023512289,-0.28572598,0.11454767,-0.028361533,0.11862956,-0.51882124,0.060294196,0,-0.012883911,0.067857735,-0.050366625,0.0073467866,-0.0029832753,-0.23366365,-0.012391613,-0.00916077,0.0070114154,0.32607692,0.0006129866,-0.19019914,0.2150461,0.0921129,0.016541325,0.082361914,-0.08978996,0.38917354,0.01059615,-0.009363444,-0.018404352,-0.027900144,-0.0038261455,-0.034414012,-0.012908466,-0.005078135,0.10868688,0.18818343,-0.029912382,-0.06941634,-0.013686628,0.09073596,-0.0039178925,-0.016017292,-0.05758927,-0.045131337,0.060474467,-0.004180375,-0.0024182643,0.07864288,-0.0137392925,0.04169421,0.02741452,0,0.04496581,-0.021262724,-0.21333632,0,-0.011844299,0.030010335,-0.011094256,-0.055459324,-0.009277198,0.04870373,0.09834857,0.028637603,0.06005301,0.0742579,-0.03514357,"SRR11941661"
